index,airborne delay cost,ground delay cost,transform
"[33, 31, 29, 35, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 29, 35, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 35, 35, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 27, 31]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 35, 35, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 29, 35, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 35, 35, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 35, 35, 34, 34, 32, 34, 33, 32, 32, 30, 32, 32, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 29, 36, 35, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 35, 35, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 35, 35, 34, 34, 32, 33, 34, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 29, 36, 35, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 29, 36, 35, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[32, 31, 31, 35, 35, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 36, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 34, 35, 35, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 29, 36, 35, 34, 34, 32, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2137.4095946626376,185.0,1
"[33, 31, 30, 35, 35, 33, 34, 33, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2133.094981684436,187.5,0
"[33, 31, 29, 35, 36, 33, 34, 33, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2133.094981684436,187.5,1
"[33, 31, 30, 34, 36, 33, 34, 33, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2133.094981684436,187.5,1
"[33, 31, 30, 35, 35, 33, 34, 33, 34, 33, 31, 33, 31, 32, 31, 30, 28, 30]",2133.094981684436,187.5,1
"[33, 31, 29, 35, 36, 33, 34, 33, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2133.094981684436,187.5,1
"[33, 31, 30, 34, 36, 33, 34, 33, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2133.094981684436,187.5,1
"[33, 31, 30, 34, 36, 33, 34, 33, 34, 33, 32, 32, 31, 32, 31, 30, 28, 30]",2133.094981684436,187.5,1
"[35, 31, 28, 40, 33, 35, 37, 35, 38, 32, 32, 35, 31, 34, 26, 23, 28, 24]",2550.256181874653,0,0
"[35, 31, 28, 40, 33, 35, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2532.7599339785675,2.0,0
"[35, 31, 28, 39, 34, 35, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2528.084169143855,3.0,0
"[35, 31, 28, 38, 34, 36, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2531.1232172635764,5.0,0
"[35, 31, 27, 39, 34, 36, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2531.1232172635764,5.0,1
"[35, 31, 28, 37, 34, 37, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2531.1232172635764,5.0,1
"[35, 31, 28, 37, 35, 36, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2531.1232172635764,5.0,1
"[35, 31, 27, 39, 34, 36, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2531.1232172635764,5.0,1
"[35, 31, 27, 39, 34, 36, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2531.1232172635764,5.0,1
"[34, 31, 29, 38, 34, 36, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2528.5080905507753,7.0,0
"[34, 31, 29, 37, 34, 37, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2538.6464980847713,9.0,0
"[34, 31, 28, 37, 35, 37, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2538.6464980847713,9.0,1
"[34, 31, 28, 37, 35, 37, 37, 35, 37, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2538.6464980847713,9.0,1
"[34, 31, 29, 37, 34, 37, 36, 35, 38, 32, 33, 35, 31, 34, 26, 23, 28, 24]",2530.8343942799693,11.0,0
"[34, 31, 29, 37, 34, 37, 36, 35, 37, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2515.4415494083523,13.0,0
"[34, 31, 28, 38, 34, 37, 36, 35, 37, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2515.4415494083523,13.0,1
"[34, 31, 28, 37, 35, 37, 36, 35, 37, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2515.4415494083523,13.0,1
"[34, 31, 29, 36, 35, 37, 36, 35, 37, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2515.4415494083523,13.0,1
"[33, 32, 29, 37, 34, 37, 36, 35, 37, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2514.9780938162876,14.0,0
"[33, 32, 29, 36, 34, 38, 36, 35, 37, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2514.9780938162876,14.0,1
"[33, 32, 29, 36, 35, 37, 36, 35, 37, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2514.9780938162876,14.0,1
"[33, 32, 29, 37, 34, 37, 35, 35, 38, 32, 34, 35, 31, 34, 26, 23, 28, 24]",2511.4510539449243,16.0,0
"[33, 32, 29, 37, 34, 37, 35, 34, 38, 33, 34, 35, 31, 34, 26, 23, 28, 24]",2502.130748653896,18.0,0
"[33, 32, 29, 37, 34, 37, 35, 33, 38, 34, 34, 35, 31, 34, 26, 23, 28, 24]",2498.6920494607616,20.0,0
"[33, 32, 29, 37, 34, 37, 35, 32, 39, 34, 34, 35, 31, 34, 26, 23, 28, 24]",2498.6920494607616,20.0,1
"[33, 32, 29, 37, 34, 37, 35, 33, 37, 35, 34, 35, 31, 34, 26, 23, 28, 24]",2492.1743414681537,21.0,0
"[33, 32, 29, 37, 33, 37, 36, 33, 37, 35, 34, 35, 31, 34, 26, 23, 28, 24]",2492.1743414681537,21.0,1
"[33, 32, 29, 37, 34, 37, 35, 33, 37, 35, 34, 35, 30, 34, 27, 23, 28, 24]",2482.0263910509093,23.0,0
"[33, 32, 28, 38, 34, 37, 35, 33, 37, 35, 34, 35, 30, 34, 27, 23, 28, 24]",2482.0263910509093,23.0,1
"[33, 32, 29, 36, 34, 38, 35, 33, 37, 35, 34, 35, 30, 34, 27, 23, 28, 24]",2494.181422857325,25.0,0
"[33, 32, 29, 36, 34, 37, 35, 34, 37, 35, 34, 35, 30, 34, 27, 23, 28, 24]",2485.422455903312,27.0,0
"[33, 32, 29, 36, 34, 36, 36, 34, 37, 35, 34, 35, 30, 34, 27, 23, 28, 24]",2484.377112764764,28.0,0
"[33, 32, 29, 36, 34, 36, 36, 34, 36, 36, 34, 35, 30, 34, 27, 23, 28, 24]",2480.2134530175426,29.0,0
"[33, 32, 28, 36, 35, 36, 36, 34, 36, 36, 34, 35, 30, 34, 27, 23, 28, 24]",2480.2134530175426,29.0,1
"[33, 32, 28, 36, 35, 36, 36, 34, 36, 36, 34, 35, 30, 34, 27, 23, 28, 24]",2480.2134530175426,29.0,1
"[33, 32, 29, 35, 34, 37, 36, 34, 36, 36, 34, 35, 30, 34, 27, 23, 28, 24]",2480.2134530175426,29.0,1
"[33, 32, 29, 35, 34, 37, 36, 34, 36, 36, 34, 35, 30, 34, 27, 23, 28, 24]",2480.2134530175426,29.0,1
"[33, 32, 29, 36, 34, 36, 36, 34, 36, 35, 34, 36, 30, 34, 27, 23, 28, 24]",2469.934336872159,31.0,0
"[33, 32, 29, 36, 34, 36, 36, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,0
"[33, 32, 28, 37, 34, 36, 36, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,1
"[33, 32, 28, 36, 35, 36, 36, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,1
"[33, 32, 28, 37, 34, 36, 36, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,1
"[33, 32, 29, 35, 34, 37, 36, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,1
"[33, 32, 29, 35, 34, 37, 36, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,1
"[33, 32, 29, 36, 33, 36, 37, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,1
"[32, 33, 29, 36, 34, 36, 36, 34, 36, 35, 34, 36, 29, 34, 28, 23, 28, 24]",2461.3540239787885,33.0,1
"[33, 32, 29, 36, 34, 36, 36, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2448.2539036283833,35.0,0
"[32, 32, 30, 36, 34, 36, 36, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2448.2539036283833,35.0,1
"[33, 32, 29, 35, 34, 37, 36, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2448.2539036283833,35.0,1
"[33, 32, 29, 35, 35, 36, 36, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2448.2539036283833,35.0,1
"[33, 32, 29, 35, 35, 36, 36, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2454.2032547755894,36.0,0
"[33, 32, 29, 35, 34, 37, 36, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2454.2032547755894,36.0,1
"[33, 32, 29, 35, 35, 35, 37, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2454.2032547755894,36.0,1
"[33, 32, 29, 35, 35, 35, 37, 34, 36, 35, 33, 36, 30, 34, 28, 23, 28, 24]",2456.2675275096462,37.0,0
"[33, 32, 29, 35, 35, 35, 37, 34, 36, 35, 33, 36, 29, 34, 29, 23, 28, 24]",2448.9368978765647,39.0,0
"[33, 32, 29, 35, 35, 35, 37, 34, 36, 35, 33, 35, 30, 34, 29, 23, 28, 24]",2439.3667325062847,40.0,0
"[33, 32, 29, 35, 35, 35, 36, 34, 37, 35, 33, 35, 30, 34, 29, 23, 28, 24]",2437.411889010814,42.0,0
"[33, 32, 29, 35, 35, 35, 36, 33, 37, 36, 33, 35, 30, 34, 29, 23, 28, 24]",2437.411889010814,42.0,1
"[33, 32, 29, 35, 35, 35, 36, 34, 37, 35, 33, 35, 29, 34, 30, 23, 28, 24]",2431.9321730163892,44.0,0
"[33, 32, 29, 35, 35, 35, 36, 33, 37, 36, 33, 35, 29, 34, 30, 23, 28, 24]",2431.937319718595,46.0,0
"[33, 32, 29, 35, 35, 35, 36, 32, 38, 36, 33, 35, 29, 34, 30, 23, 28, 24]",2431.937319718595,46.0,1
"[33, 32, 29, 35, 35, 35, 36, 33, 36, 37, 33, 35, 29, 34, 30, 23, 28, 24]",2429.7605949032973,47.0,0
"[33, 32, 29, 35, 35, 35, 36, 33, 36, 37, 33, 34, 29, 35, 30, 23, 28, 24]",2424.2012272149977,49.0,0
"[33, 32, 29, 35, 35, 35, 36, 33, 36, 36, 34, 34, 29, 35, 30, 23, 28, 24]",2415.0579653646805,50.0,0
"[33, 32, 29, 35, 35, 35, 35, 33, 37, 36, 34, 34, 29, 35, 30, 23, 28, 24]",2415.0579653646805,50.0,1
"[32, 32, 30, 35, 35, 35, 36, 33, 36, 36, 34, 34, 29, 35, 30, 23, 28, 24]",2415.0579653646805,50.0,1
"[33, 32, 29, 35, 35, 34, 37, 33, 36, 36, 34, 34, 29, 35, 30, 23, 28, 24]",2415.0579653646805,50.0,1
"[33, 32, 29, 35, 35, 35, 35, 34, 36, 36, 34, 34, 29, 35, 30, 23, 28, 24]",2412.3261157496286,51.0,0
"[33, 32, 28, 35, 36, 35, 35, 34, 36, 36, 34, 34, 29, 35, 30, 23, 28, 24]",2412.3261157496286,51.0,1
"[33, 32, 29, 35, 35, 35, 35, 33, 36, 37, 34, 34, 29, 35, 30, 23, 28, 24]",2412.3261157496286,51.0,1
"[33, 32, 29, 35, 35, 35, 35, 33, 36, 37, 34, 34, 29, 35, 30, 23, 28, 24]",2412.3261157496286,51.0,1
"[33, 32, 29, 35, 35, 35, 35, 34, 35, 36, 35, 34, 29, 35, 30, 23, 28, 24]",2405.5238010792,53.0,0
"[33, 32, 29, 35, 35, 35, 35, 34, 34, 36, 36, 34, 29, 35, 30, 23, 28, 24]",2404.5653930101785,55.0,0
"[33, 32, 29, 35, 35, 35, 35, 34, 34, 35, 37, 34, 29, 35, 30, 23, 28, 24]",2403.896050347668,56.0,0
"[33, 32, 29, 35, 35, 34, 35, 35, 34, 35, 37, 34, 29, 35, 30, 23, 28, 24]",2403.708118067553,58.0,0
"[33, 32, 29, 35, 35, 34, 35, 35, 34, 35, 36, 34, 30, 35, 30, 23, 28, 24]",2384.6219783954307,60.0,0
"[33, 32, 29, 35, 35, 34, 35, 35, 34, 35, 36, 33, 30, 36, 30, 23, 28, 24]",2380.707392516826,62.0,0
"[33, 32, 29, 35, 35, 34, 35, 35, 34, 35, 35, 33, 31, 36, 30, 23, 28, 24]",2366.9258034607806,64.0,0
"[33, 32, 29, 35, 35, 34, 35, 35, 34, 35, 34, 33, 32, 36, 30, 23, 28, 24]",2357.656122600183,66.0,0
"[33, 32, 29, 35, 35, 34, 35, 35, 34, 35, 34, 33, 32, 35, 30, 24, 28, 24]",2340.884317182687,68.0,0
"[33, 31, 29, 36, 35, 34, 35, 35, 34, 35, 34, 33, 32, 35, 30, 24, 28, 24]",2340.884317182687,68.0,1
"[33, 32, 29, 34, 36, 34, 35, 35, 34, 35, 34, 33, 32, 35, 30, 24, 28, 24]",2340.884317182687,68.0,1
"[33, 32, 29, 34, 35, 35, 35, 35, 34, 35, 34, 33, 32, 35, 30, 24, 28, 24]",2340.884317182687,68.0,1
"[33, 32, 29, 35, 35, 34, 35, 34, 35, 35, 34, 33, 32, 35, 30, 24, 28, 24]",2340.343241547562,69.0,0
"[33, 32, 29, 35, 35, 33, 35, 35, 35, 35, 34, 33, 32, 35, 30, 24, 28, 24]",2340.343241547562,69.0,1
"[33, 32, 28, 36, 35, 34, 35, 34, 35, 35, 34, 33, 32, 35, 30, 24, 28, 24]",2340.343241547562,69.0,1
"[33, 32, 29, 35, 35, 34, 35, 34, 35, 35, 34, 33, 32, 35, 30, 24, 27, 25]",2338.329769216743,70.0,0
"[33, 32, 29, 35, 35, 34, 35, 34, 35, 35, 34, 33, 32, 34, 31, 24, 27, 25]",2330.433827218477,71.0,0
"[33, 32, 29, 34, 36, 34, 35, 34, 35, 35, 34, 33, 32, 34, 31, 24, 27, 25]",2330.433827218477,71.0,1
"[33, 32, 29, 35, 35, 34, 34, 34, 36, 35, 34, 33, 32, 34, 31, 24, 27, 25]",2330.433827218477,71.0,1
"[33, 32, 28, 36, 35, 34, 35, 34, 35, 35, 34, 33, 32, 34, 31, 24, 27, 25]",2330.433827218477,71.0,1
"[33, 32, 29, 35, 35, 34, 35, 34, 35, 35, 34, 33, 32, 33, 31, 25, 27, 25]",2317.771464906464,73.0,0
"[33, 32, 28, 35, 36, 34, 35, 34, 35, 35, 34, 33, 32, 33, 31, 25, 27, 25]",2317.771464906464,73.0,1
"[33, 32, 29, 34, 36, 34, 35, 34, 35, 35, 34, 33, 32, 33, 31, 25, 27, 25]",2317.771464906464,73.0,1
"[33, 32, 29, 34, 35, 35, 35, 34, 35, 35, 34, 33, 32, 33, 31, 25, 27, 25]",2317.771464906464,73.0,1
"[33, 32, 29, 35, 35, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 25]",2310.303850115625,75.0,0
"[33, 32, 28, 36, 35, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 25]",2310.303850115625,75.0,1
"[33, 32, 29, 34, 36, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 25]",2310.303850115625,75.0,1
"[33, 32, 29, 35, 35, 34, 35, 34, 34, 34, 35, 34, 32, 33, 31, 25, 27, 25]",2308.148555321489,77.0,0
"[33, 32, 29, 34, 35, 35, 35, 34, 34, 34, 35, 34, 32, 33, 31, 25, 27, 25]",2308.148555321489,77.0,1
"[32, 32, 30, 35, 35, 34, 35, 34, 34, 34, 35, 34, 32, 33, 31, 25, 27, 25]",2308.148555321489,77.0,1
"[32, 33, 29, 35, 35, 34, 35, 34, 34, 34, 35, 34, 32, 33, 31, 25, 27, 25]",2308.148555321489,77.0,1
"[33, 32, 29, 35, 35, 34, 35, 34, 34, 34, 34, 35, 32, 33, 31, 25, 27, 25]",2305.497622345625,78.0,0
"[33, 32, 29, 34, 35, 35, 35, 34, 34, 34, 34, 35, 32, 33, 31, 25, 27, 25]",2305.497622345625,78.0,1
"[33, 32, 29, 35, 35, 34, 35, 34, 34, 34, 34, 34, 33, 33, 31, 25, 27, 25]",2300.3559405004103,79.0,0
"[33, 32, 29, 35, 35, 34, 35, 34, 34, 34, 34, 34, 33, 33, 30, 25, 28, 25]",2295.132143840498,81.0,0
"[33, 32, 29, 34, 35, 35, 35, 34, 34, 34, 34, 34, 33, 33, 30, 25, 28, 25]",2295.132143840498,81.0,1
"[33, 32, 29, 34, 36, 34, 35, 34, 34, 34, 34, 34, 33, 33, 30, 25, 28, 25]",2301.9567108973183,82.0,0
"[33, 32, 29, 33, 37, 34, 35, 34, 34, 34, 34, 34, 33, 33, 30, 25, 28, 25]",2301.9567108973183,82.0,1
"[33, 32, 29, 33, 37, 34, 35, 34, 34, 34, 34, 34, 33, 33, 30, 25, 28, 25]",2301.9567108973183,82.0,1
"[33, 32, 29, 34, 36, 34, 35, 34, 34, 34, 34, 34, 32, 33, 31, 25, 28, 25]",2293.3126335023444,84.0,0
"[33, 32, 29, 33, 36, 35, 35, 34, 34, 34, 34, 34, 32, 33, 31, 25, 28, 25]",2293.3126335023444,84.0,1
"[33, 32, 29, 33, 37, 34, 35, 34, 34, 34, 34, 34, 32, 33, 31, 25, 28, 25]",2293.3126335023444,84.0,1
"[33, 32, 29, 34, 35, 34, 36, 34, 34, 34, 34, 34, 32, 33, 31, 25, 28, 25]",2294.996921846174,86.0,0
"[33, 32, 29, 34, 35, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 28, 25]",2291.4294000566397,88.0,0
"[33, 32, 29, 33, 36, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 28, 25]",2291.4294000566397,88.0,1
"[33, 32, 29, 34, 35, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2289.703269675079,89.0,0
"[33, 32, 29, 33, 35, 35, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2289.703269675079,89.0,1
"[33, 32, 29, 33, 36, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2289.703269675079,89.0,1
"[33, 32, 29, 33, 36, 34, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2289.703269675079,89.0,1
"[33, 32, 29, 34, 34, 35, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2289.703269675079,89.0,1
"[33, 32, 29, 34, 34, 35, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2289.703269675079,89.0,1
"[33, 32, 29, 34, 34, 35, 35, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2289.703269675079,89.0,1
"[33, 32, 29, 34, 34, 34, 36, 34, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2295.125935537557,91.0,0
"[33, 32, 29, 34, 34, 34, 36, 33, 35, 35, 34, 34, 32, 33, 31, 25, 27, 26]",2295.125935537557,91.0,1
"[33, 32, 29, 34, 34, 34, 35, 35, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2294.218376508591,92.0,0
"[33, 32, 29, 34, 34, 34, 34, 35, 36, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2294.218376508591,92.0,1
"[33, 32, 29, 34, 34, 34, 34, 35, 36, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2294.218376508591,92.0,1
"[33, 32, 29, 34, 34, 33, 36, 35, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2294.218376508591,92.0,1
"[33, 32, 29, 34, 34, 34, 34, 35, 36, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2294.218376508591,92.0,1
"[33, 32, 29, 34, 34, 33, 36, 35, 35, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2300.4993362495675,93.0,0
"[33, 32, 29, 34, 34, 33, 35, 35, 36, 34, 34, 34, 32, 33, 31, 25, 27, 26]",2301.533280992347,95.0,0
"[33, 32, 29, 34, 34, 33, 35, 35, 35, 34, 35, 34, 32, 33, 31, 25, 27, 26]",2295.226347005682,97.0,0
"[33, 31, 30, 34, 34, 33, 35, 35, 35, 34, 35, 34, 32, 33, 31, 25, 27, 26]",2293.9623378419815,98.0,0
"[33, 31, 30, 34, 34, 32, 35, 36, 35, 34, 35, 34, 32, 33, 31, 25, 27, 26]",2293.9623378419815,98.0,1
"[33, 30, 31, 34, 34, 33, 35, 35, 35, 34, 35, 34, 32, 33, 31, 25, 27, 26]",2295.275180206704,99.0,0
"[33, 30, 31, 34, 34, 32, 35, 36, 35, 34, 35, 34, 32, 33, 31, 25, 27, 26]",2295.275180206704,99.0,1
"[33, 30, 31, 34, 34, 32, 35, 36, 35, 34, 35, 34, 32, 33, 31, 25, 27, 26]",2295.275180206704,99.0,1
"[33, 30, 31, 34, 34, 33, 35, 35, 35, 33, 35, 35, 32, 33, 31, 25, 27, 26]",2292.3777334033953,101.0,0
"[33, 30, 31, 34, 34, 33, 34, 35, 36, 33, 35, 35, 32, 33, 31, 25, 27, 26]",2292.3777334033953,101.0,1
"[33, 30, 31, 34, 34, 33, 34, 35, 36, 33, 35, 35, 32, 33, 31, 25, 27, 26]",2295.8802791530047,103.0,0
"[33, 30, 31, 34, 34, 33, 34, 35, 35, 33, 36, 35, 32, 33, 31, 25, 27, 26]",2294.320825151622,105.0,0
"[33, 30, 31, 34, 34, 33, 34, 35, 35, 33, 35, 35, 33, 33, 31, 25, 27, 26]",2284.1164327198076,107.0,0
"[33, 30, 31, 34, 34, 33, 34, 35, 35, 32, 36, 35, 33, 33, 31, 25, 27, 26]",2284.1164327198076,107.0,1
"[33, 30, 31, 34, 34, 33, 33, 35, 36, 33, 35, 35, 33, 33, 31, 25, 27, 26]",2284.1164327198076,107.0,1
"[33, 30, 31, 34, 34, 33, 33, 36, 35, 33, 35, 35, 33, 33, 31, 25, 27, 26]",2284.1164327198076,107.0,1
"[33, 30, 31, 34, 34, 33, 34, 34, 36, 33, 35, 35, 33, 33, 31, 25, 27, 26]",2284.1164327198076,107.0,1
"[33, 30, 31, 34, 34, 33, 34, 35, 35, 33, 35, 34, 33, 34, 31, 25, 27, 26]",2275.714086590467,109.0,0
"[33, 30, 31, 34, 34, 33, 34, 34, 35, 34, 35, 34, 33, 34, 31, 25, 27, 26]",2274.1948473800417,111.0,0
"[33, 30, 31, 34, 34, 32, 34, 35, 35, 34, 35, 34, 33, 34, 31, 25, 27, 26]",2274.1948473800417,111.0,1
"[33, 30, 31, 34, 34, 33, 34, 34, 35, 33, 35, 35, 33, 34, 31, 25, 27, 26]",2273.443801970601,113.0,0
"[33, 30, 31, 34, 34, 33, 34, 33, 35, 34, 35, 35, 33, 34, 31, 25, 27, 26]",2273.443801970601,113.0,1
"[33, 30, 31, 34, 34, 33, 34, 34, 34, 33, 36, 35, 33, 34, 31, 25, 27, 26]",2273.443801970601,113.0,1
"[33, 30, 31, 34, 34, 33, 34, 33, 36, 33, 35, 35, 33, 34, 31, 25, 27, 26]",2273.443801970601,113.0,1
"[33, 30, 31, 34, 34, 33, 34, 33, 36, 33, 35, 35, 33, 34, 31, 25, 27, 26]",2273.443801970601,113.0,1
"[33, 30, 31, 34, 34, 33, 34, 34, 34, 34, 35, 35, 33, 34, 31, 25, 27, 26]",2272.660726546917,114.0,0
"[33, 30, 31, 33, 34, 34, 34, 34, 34, 34, 35, 35, 33, 34, 31, 25, 27, 26]",2272.660726546917,114.0,1
"[32, 31, 31, 34, 34, 33, 34, 34, 34, 34, 35, 35, 33, 34, 31, 25, 27, 26]",2272.6863447257465,115.0,0
"[32, 31, 31, 34, 34, 33, 34, 34, 34, 33, 36, 35, 33, 34, 31, 25, 27, 26]",2272.6863447257465,115.0,1
"[32, 31, 31, 34, 34, 33, 34, 34, 34, 34, 34, 36, 33, 34, 31, 25, 27, 26]",2272.7863159886765,116.0,0
"[32, 31, 31, 34, 34, 33, 34, 34, 34, 34, 33, 37, 33, 34, 31, 25, 27, 26]",2272.7863159886765,116.0,1
"[32, 31, 31, 34, 34, 33, 34, 34, 34, 34, 33, 36, 34, 34, 31, 25, 27, 26]",2270.758071894641,118.0,0
"[32, 31, 31, 34, 34, 33, 34, 33, 34, 35, 33, 36, 34, 34, 31, 25, 27, 26]",2273.4164364854796,120.0,0
"[32, 31, 31, 34, 34, 33, 34, 33, 34, 35, 33, 36, 34, 34, 30, 26, 27, 26]",2266.8467931235396,121.0,0
"[32, 31, 31, 34, 34, 33, 34, 32, 34, 36, 33, 36, 34, 34, 30, 26, 27, 26]",2266.8467931235396,121.0,1
"[32, 31, 31, 34, 34, 33, 34, 33, 34, 35, 32, 36, 35, 34, 30, 26, 27, 26]",2268.7735733591544,123.0,0
"[32, 31, 30, 34, 35, 33, 34, 33, 34, 35, 32, 36, 35, 34, 30, 26, 27, 26]",2268.7735733591544,123.0,1
"[32, 31, 31, 34, 34, 33, 34, 33, 34, 35, 31, 37, 35, 34, 30, 26, 27, 26]",2268.7735733591544,123.0,1
"[32, 31, 31, 34, 34, 33, 34, 33, 34, 35, 32, 36, 34, 35, 30, 26, 27, 26]",2262.8679906675748,124.0,0
"[32, 31, 31, 34, 34, 33, 34, 33, 34, 35, 32, 35, 34, 36, 30, 26, 27, 26]",2257.607307961642,126.0,0
